NodeID,PathIDs,TotalCost
144,144.0 10.0 14.0 45.0 26.0 138.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1831.4932107924894
269,269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3537.1085088389627
360,360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,734.098192613818
373,373.0 379.0 377.0 378.0 105.0 104.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,687.7115624232157
402,402.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1328.5514104483962
266,266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2784.637938170314
431,431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2390.8740867968945
386,386.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,765.5554234105008
190,190.0 450.0 191.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1800.9603006269365
273,273.0 289.0 271.0 439.0 270.0 276.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,4070.292295592395
187,187.0 163.0 186.0 177.0 178.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1695.5907306667689
316,316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1366.7733055005672
452,452.0 453.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1698.3467980936791
137,137.0 56.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1777.2399430251269
61,61.0 53.0 36.0 135.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1073.5721441879566
347,347.0 358.0 356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1295.8867721342117
222,222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1380.2142152078034
323,323.0 324.0 325.0 322.0 242.0 320.0 338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1630.7071939213897
121,121.0 493.0 129.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1030.154423084313
178,178.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1442.7537088265528
248,248.0 249.0 335.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1442.587658858702
274,274.0 275.0 270.0 276.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3717.957644086041
169,169.0 170.0 142.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2040.2595791165354
322,322.0 242.0 320.0 338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1526.747491733796
214,214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1785.5041192074864
516,516.0 118.0 117.0 102.0 101.0 110.0 98.0 100.0 286.0 283.0,1004.1071482174101
466,466.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,871.3786301567362
350,350.0 351.0 352.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1286.5752296429757
358,358.0 356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1237.4121173164915
149,149.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1397.5957205998766
361,361.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,856.8861904020374
299,299.0 515.0 115.0 119.0 408.0 302.0 303.0 306.0,1181.008889597874
128,128.0 362.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,749.364856582915
85,85.0 82.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1226.3517909047457
66,66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1613.331584434921
45,45.0 26.0 138.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1687.4736296543867
398,398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1320.3925525037987
285,285.0 284.0,74.67344327155313
199,199.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1872.7895697184113
491,491.0 370.0 371.0 366.0 375.0 367.0 372.0 379.0 377.0 378.0 105.0 104.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,784.2101077864662
443,443.0 277.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3807.8822540802466
352,352.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1270.5884092957976
232,232.0 233.0 490.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,972.0539575172185
254,254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1360.0480544683535
450,450.0 191.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1794.1769197101025
243,243.0 319.0 339.0 338.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1530.6289593632896
255,255.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1361.882359803164
436,436.0 433.0 434.0 429.0 430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2692.346205672522
72,72.0 68.0 75.0 213.0 173.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2483.2256177876934
262,262.0 263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1338.5801117000372
239,239.0 238.0 489.0 490.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,935.9568608564281
313,313.0 33.0 15.0 55.0 77.0 76.0 122.0 391.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1288.3323966346015
213,213.0 173.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2042.5192254952526
467,467.0 466.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,974.8841499040335
122,122.0 391.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,943.6174346783993
261,261.0 441.0 260.0 434.0 429.0 430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2983.616417262184
182,182.0 179.0 149.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1512.6242319129049
146,146.0 330.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1325.2388461056332
253,253.0 252.0 340.0 337.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1488.5426321983227
158,158.0 139.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1632.5794335260623
164,164.0 161.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1799.305301721269
14,14.0 45.0 26.0 138.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1719.6854949069364
192,192.0 199.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1888.937613694016
278,278.0 282.0 416.0 263.0 265.0 512.0 116.0 115.0 119.0 408.0 302.0 303.0 306.0,1449.7331411792659
502,502.0 503.0 489.0 490.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,955.1275643516193
51,51.0 90.0 505.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1068.7629258135062
383,383.0 488.0 487.0 506.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,742.3267649950379
271,271.0 439.0 270.0 276.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3926.9584578787685
119,119.0 408.0 302.0 303.0 306.0,626.9296119456164
380,380.0 383.0 488.0 487.0 506.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,762.7286503544241
508,508.0 113.0 510.0 299.0 515.0 115.0 119.0 408.0 302.0 303.0 306.0,1530.3242792941548
354,354.0 357.0 356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1300.8657738781899
453,453.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1667.5123543878626
163,163.0 186.0 177.0 178.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1618.4523461929268
344,344.0 358.0 356.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1352.498668291076
87,87.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3386.6544137627134
498,498.0 91.0 330.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1303.8532247478552
294,294.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,718.6285569974897
493,493.0 129.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,997.7736712217692
123,123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,695.8034455630119
435,435.0 436.0 433.0 434.0 429.0 430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2739.0966622562914
287,287.0 43.0 472.0 22.0 141.0 468.0 36.0 135.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1280.893995261276
202,202.0 192.0 199.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1925.7678531564611
225,225.0 226.0 228.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,839.2836045457517
510,510.0 299.0 515.0 115.0 119.0 408.0 302.0 303.0 306.0,1517.7152552922614
64,64.0 156.0 194.0 16.0 23.0 9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2063.2843698540555
15,15.0 55.0 77.0 76.0 122.0 391.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1218.1961895309726
460,460.0 151.0 184.0 181.0 180.0 150.0 406.0 402.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1705.258810229683
458,458.0 446.0 204.0 153.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2059.623333619807
78,78.0 494.0 92.0 81.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1218.372614557289
476,476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,673.3840328849022
291,291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,868.3498415456446
267,267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3131.831605410717
492,492.0 493.0 129.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1004.3286715152204
142,142.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1982.0942643227486
172,172.0 173.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2011.8474051171052
235,235.0 232.0 233.0 490.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,995.7199009066359
314,314.0 315.0 316.0 318.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1407.176292702698
223,223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1079.7086579616475
20,20.0 48.0 64.0 156.0 194.0 16.0 23.0 9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,2127.0490267705304
56,56.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1686.9894453506251
138,138.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1527.963097736419
260,260.0 434.0 429.0 430.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2700.699004724787
167,167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,2274.2516663350143
109,109.0 97.0 98.0 100.0 286.0 283.0,329.58407206126003
275,275.0 270.0 276.0 269.0 268.0 428.0 267.0 290.0 266.0 259.0 431.0 167.0 393.0 427.0 73.0 171.0 214.0 208.0 420.0 145.0 216.0 222.0 254.0 219.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,3685.053634538378
363,363.0 364.0 362.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,755.5754970963493
23,23.0 9.0 157.0 25.0 11.0 40.0 66.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1845.0642417069116
129,129.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,927.4091297063832
341,341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1131.4664685206142
236,236.0 237.0 129.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1014.5172660604866
379,379.0 377.0 378.0 105.0 104.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,676.265380090782
494,494.0 92.0 81.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1208.3559942838365
4,4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1476.1855975635676
24,24.0 46.0 13.0 137.0 56.0 1.0 18.0 19.0 47.0 4.0 152.0 159.0 41.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1898.2458417050161
102,102.0 101.0 110.0 98.0 100.0 286.0 283.0,459.15132400565403
175,175.0 174.0 185.0 176.0 182.0 179.0 149.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1718.0548640091542
176,176.0 182.0 179.0 149.0 148.0 147.0 131.0 224.0 223.0 482.0 390.0 483.0 124.0 231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1526.386159443256
488,488.0 487.0 506.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,738.0285829801516
220,220.0 351.0 352.0 353.0 342.0 343.0 333.0 341.0 312.0 329.0 388.0 389.0 387.0 130.0 385.0 126.0 120.0 93.0 94.0 112.0 109.0 97.0 98.0 100.0 286.0 283.0,1329.738354093491
231,231.0 360.0 125.0 123.0 475.0 474.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,742.845264508259
200,200.0 153.0 201.0 392.0 395.0 193.0 401.0 397.0 400.0 396.0 407.0 403.0 398.0 399.0 69.0 404.0 71.0 132.0 74.0 63.0 12.0 504.0 291.0 292.0 421.0 89.0 476.0 136.0 108.0 257.0 99.0 96.0 97.0 98.0 100.0 286.0 283.0,1984.924800221919
